title;title;desc;manage_stock;stock_status;artikul;price;imageFileName
H and B Dead Sea Minerals Refreshing Foot Cream Deodarant, 100 ml tube;Уход за кожей ног;Vitamins A and E enrich this foot cream based on Dead Sea minerals that not only moisturizes and heals cracked skin, but also offer protection against foot odor.100 ml tube (артикул 14943);no;instock;14943;581,75;hb-dead-sea-minerals-refreshing-foot-cream-deodarant-100-ml-tube.jpg
Hand and Nail Multi-Vitamin Cream with Dead Sea Minerals - 180ml;Уход за кожей рук и ног;This hand cream based on Dead Sea minerals is enriched with Vitamins A and E that moisturizes your hands and also strengthens fingernails.180 ml tube (артикул 14941);no;instock;14941;942,5;hand-nail-multi-vitamin-cream-dead-sea-minerals-180ml.jpg
Hand and Nail Multi-Vitamin Cream with Dead Sea Minerals - 180ml;Брэнд Dead Sea;This hand cream based on Dead Sea minerals is enriched with Vitamins A and E that moisturizes your hands and also strengthens fingernails.180 ml tube (артикул 14941);no;instock;14941;942,5;hand-nail-multi-vitamin-cream-dead-sea-minerals-180ml.jpg
Hypoallergenic Olive Oil and Honey, Dead Sea Soap;Брэнд Dead Sea;Dead Sea anti-aging mineral soap contains olive oil and honey to moisturize skin while deep cleansing and removing impurities.125 gr bar (артикул 13174);no;instock;13174;776,75;hypoallergenic-olive-oil-honey-dead-sea-soap.jpg
Hypoallergenic Olive Oil and Honey, Dead Sea Soap;Мыла Dead Sea;Dead Sea anti-aging mineral soap contains olive oil and honey to moisturize skin while deep cleansing and removing impurities.125 gr bar (артикул 13174);no;instock;13174;776,75;hypoallergenic-olive-oil-honey-dead-sea-soap.jpg
Hypoallergenic Olive Oil and Honey, Dead Sea Soap;Для душа;Dead Sea anti-aging mineral soap contains olive oil and honey to moisturize skin while deep cleansing and removing impurities.125 gr bar (артикул 13174);no;instock;13174;776,75;hypoallergenic-olive-oil-honey-dead-sea-soap.jpg
Intensive Avocado and Aloe Vera Face Cream with Dead Sea Minerals;Брэнд Dead Sea;Combination of avocado, aloe vera, and Dead Sea minerals make an intensive antioxidant facial moisturizer that keeps skin soft and supple. For normal to dry skin types50 ml (артикул 14918);no;instock;14918;1751,75;intensive-avocado-aloe-vera-face-cream-dead-sea-minerals.jpg
Intensive Avocado and Aloe Vera Face Cream with Dead Sea Minerals;Уход за лицом;Combination of avocado, aloe vera, and Dead Sea minerals make an intensive antioxidant facial moisturizer that keeps skin soft and supple. For normal to dry skin types50 ml (артикул 14918);no;instock;14918;1751,75;intensive-avocado-aloe-vera-face-cream-dead-sea-minerals.jpg
Mogador питательный крем для волос, Аргановое масло (Mogador Nourishing Hair Cream, Argan Oil);Уход за волосами;Крем содержит концентрированный запатентованный комплекс   JAS Organic Complex™  , который восстанавливает волосы,спаивает секущиеся кончики и ухаживает за кожей гооловы;no;instock;16544;1101,75;mogador-nourishing-hair-cream-argan-oil.jpg
Mogador питательный крем для волос, Аргановое масло (Mogador Nourishing Hair Cream, Argan Oil);Брэнд Dead Sea;Крем содержит концентрированный запатентованный комплекс   JAS Organic Complex™  , который восстанавливает волосы,спаивает секущиеся кончики и ухаживает за кожей гооловы;no;instock;16544;1101,75;mogador-nourishing-hair-cream-argan-oil.jpg
Mogador питательный крем для волос, Аргановое масло (Mogador Nourishing Hair Cream, Argan Oil);Серия Chic Cosmetics;Крем содержит концентрированный запатентованный комплекс   JAS Organic Complex™  , который восстанавливает волосы,спаивает секущиеся кончики и ухаживает за кожей гооловы;no;instock;16544;1101,75;mogador-nourishing-hair-cream-argan-oil.jpg
Mogador питательный крем для волос, Аргановое масло (Mogador Nourishing Hair Cream, Argan Oil);Марокканкое аргановое масло;Крем содержит концентрированный запатентованный комплекс   JAS Organic Complex™  , который восстанавливает волосы,спаивает секущиеся кончики и ухаживает за кожей гооловы;no;instock;16544;1101,75;mogador-nourishing-hair-cream-argan-oil.jpg
Multi-Vitamin Cream for Hands and Nails with Dead Sea Minerals - 250ml;Уход за кожей рук и ног;Moisturize your hands and also strengthen your fingernails with this hand cream based on Dead Sea minerals. It is also enriched with Vitamins A and E and other moisterizing ingrediants.250 ml tube (артикул 14942);no;instock;14942;1007,5;multi-vitamin-cream-hands-nails-dead-sea-minerals-250ml.jpg
Multi-Vitamin Cream for Hands and Nails with Dead Sea Minerals - 250ml;Брэнд Dead Sea;Moisturize your hands and also strengthen your fingernails with this hand cream based on Dead Sea minerals. It is also enriched with Vitamins A and E and other moisterizing ingrediants.250 ml tube (артикул 14942);no;instock;14942;1007,5;multi-vitamin-cream-hands-nails-dead-sea-minerals-250ml.jpg
Multi-Vitamin Hand and Nail Cream with Dead Sea Minerals;Брэнд Dead Sea;Vitamins A and E enrich this hand cream based on Dead Sea minerals that not only moisturizes skin but also strengthens fingernails.100 ml tube (артикул 13207);no;instock;13207;646,75;multi-vitamin-hand-nail-cream-dead-sea-minerals.jpg
Multi-Vitamin Hand and Nail Cream with Dead Sea Minerals;Уход за кожей рук и ног;Vitamins A and E enrich this hand cream based on Dead Sea minerals that not only moisturizes skin but also strengthens fingernails.100 ml tube (артикул 13207);no;instock;13207;646,75;multi-vitamin-hand-nail-cream-dead-sea-minerals.jpg
Natural Sea Beauty Кондиционер для волос с грязью Мертвого Моря;Уход за волосами;Кондиционер, основанный на минеральной грязи Мертвого Моря.<br><br>Предназначен для смягчения волос, увлажняет и питает их. <br>Используется после шампуня и смывается теплой водой.<br><br>Идеально подходит для сухих, поврежденных и окрашенных волос.<br>Так же содержит масло Календулы, масло Ромашки и витамин Е.<br><br>После применения кондиционера волосы легко расчесываются, не спутываются, легко укладываются<br><br>220 мл<br><br>(артикул 16987);no;instock;16987;1296,75;natural-sea-beauty-mud-hair-conditioner.jpg
